Time,Extension,Load,
(sec),(mm),(N),(kgf)
8.82,36.75006,-1.049899949,-0.10706
8.84,36.83337,-0.676756917,-0.06901
8.86,36.91668,-0.573492892,-0.05848
8.88,36.99987,-0.550251132,-0.05611
8.9,37.08325,-0.52593064,-0.05363
8.92,37.16662,-0.470523067,-0.04798
8.94,37.24993,-0.395207995,-0.0403
8.96,37.33331,-0.536031489,-0.05466
8.98,37.41675,-0.383440015,-0.0391
9,37.50006,-0.29841636,-0.03043
9.02,37.58337,-0.376967626,-0.03844
9.04,37.66675,-0.587810601,-0.05994
9.06,37.75006,-0.712649256,-0.07267
9.08,37.83337,-0.760701841,-0.07757
9.1,37.91675,-0.493274495,-0.0503
9.12,37.99993,-0.3334261,-0.034
9.14,38.08331,-0.29841636,-0.03043
9.16,38.16668,-0.417371024,-0.04256
9.18,38.25,-0.386872343,-0.03945
9.2,38.33331,-0.356863994,-0.03639
9.22,38.41668,-0.485919508,-0.04955
9.24,38.5,-0.467973338,-0.04772
9.26,38.58337,-0.406681776,-0.04147
9.28,38.66674,-0.348528341,-0.03554
9.3,38.75006,-0.403641714,-0.04116
9.32,38.83331,-0.495824224,-0.05056
9.34,38.91662,-0.523184778,-0.05335
9.36,38.99993,-0.291355572,-0.02971
9.38,39.08325,-0.226827815,-0.02313
9.4,39.16668,-0.432865531,-0.04414
9.42,39.24999,-0.54162128,-0.05523
9.44,39.33337,-0.493568695,-0.05033
9.46,39.41674,-0.466012008,-0.04752
9.48,39.49999,-0.608208433,-0.06202
9.5,39.5833,-0.388441407,-0.03961
9.52,39.66662,-0.282921853,-0.02885
9.54,39.74993,-0.3138128,-0.032
9.56,39.83324,-0.655182287,-0.06681
9.58,39.91662,-0.745501533,-0.07602
9.6,39.99993,-0.723142371,-0.07374
9.62,40.08331,-0.475524459,-0.04849
9.64,40.16668,-0.519654384,-0.05299
9.66,40.25,-0.520242783,-0.05305
9.68,40.33337,-0.496020357,-0.05058
9.7,40.41674,-0.473366996,-0.04827
9.72,40.49999,-0.482291047,-0.04918
9.74,40.5833,-0.49651069,-0.05063
9.76,40.66668,-0.542798078,-0.05535
9.78,40.74993,-0.470032735,-0.04793
9.8,40.83325,-0.353823932,-0.03608
9.82,40.91662,-0.459833819,-0.04689
9.84,40.99999,-0.558684851,-0.05697
9.86,41.08331,-0.427275741,-0.04357
9.88,41.16668,-0.52171378,-0.0532
9.9,41.25,-0.512593596,-0.05227
9.92,41.33337,-0.536325689,-0.05469
9.94,41.41674,-0.608698766,-0.06207
9.96,41.49999,-0.511710997,-0.05218
9.98,41.58331,-0.582122744,-0.05936
10,41.66668,-0.604874172,-0.06168
10.02,41.74993,-0.530932031,-0.05414
10.04,41.83331,-0.391677601,-0.03994
10.06,41.91674,-0.346370878,-0.03532
10.08,42.00005,-0.273311336,-0.02787
10.1,42.08337,-0.397561591,-0.04054
10.12,42.16674,-0.370495237,-0.03778
10.14,42.25005,-0.432080999,-0.04406
10.16,42.33337,-0.644394972,-0.06571
10.18,42.41668,-0.63772645,-0.06503
10.2,42.49993,-0.540346415,-0.0551
10.22,42.58324,-0.417567157,-0.04258
10.24,42.66662,-0.411192835,-0.04193
10.26,42.74993,-0.383341949,-0.03909
10.28,42.8333,-0.469934668,-0.04792
10.3,42.91681,-0.625075871,-0.06374
10.32,43.00018,-0.444633511,-0.04534
10.34,43.08349,-0.393638931,-0.04014
10.36,43.16681,-0.38863754,-0.03963
10.38,43.24999,-0.57270836,-0.0584
10.39,43.29162,-0.500727549,-0.05106
